fecha,producto,region,canal,promocion,precio,inventario_inicial,ventas_unidades,reabastecimiento,inventario_final,lead_time_dias
2024-09-18,Bebida Energética,Norte,Tienda,0,42.0,1871,63,0,1808,8
2024-09-19,Bebida Energética,Centro,Ecommerce,0,42.0,1808,56,0,1752,8
2024-09-20,Bebida Energética,Occidente,Tienda,1,39.06,1752,73,0,1679,8
2024-09-21,Bebida Energética,Centro,Tienda,1,39.06,1679,91,0,1588,8
2024-09-22,Bebida Energética,Norte,Distribuidor,0,42.0,1588,66,0,1522,8
2024-09-23,Bebida Energética,Centro,Ecommerce,0,42.0,1522,53,0,1469,8
2024-09-24,Bebida Energética,Norte,Distribuidor,0,42.0,1469,64,0,1405,8
2024-09-25,Bebida Energética,Centro,Tienda,0,42.0,1405,75,0,1330,8
2024-09-26,Bebida Energética,Norte,Tienda,0,42.0,1330,46,0,1284,8
2024-09-27,Bebida Energética,Occidente,Ecommerce,0,42.0,1284,57,0,1227,8
2024-09-28,Bebida Energética,Occidente,Tienda,0,42.0,1227,58,0,1169,8
2024-09-29,Bebida Energética,Centro,Ecommerce,0,42.0,1169,66,0,1103,8
2024-09-30,Bebida Energética,Centro,Distribuidor,0,42.0,1103,54,2229,3278,8
2024-10-01,Bebida Energética,Occidente,Distribuidor,0,42.0,3278,60,0,3218,8
2024-10-02,Bebida Energética,Norte,Distribuidor,0,42.0,3218,59,0,3159,8
2024-10-03,Bebida Energética,Norte,Tienda,0,42.0,3159,57,0,3102,8
2024-10-04,Bebida Energética,Centro,Distribuidor,0,42.0,3102,63,0,3039,8
2024-10-05,Bebida Energética,Centro,Distribuidor,1,39.06,3039,82,0,2957,8
2024-10-06,Bebida Energética,Norte,Distribuidor,1,39.06,2957,94,0,2863,8
2024-10-07,Bebida Energética,Norte,Distribuidor,1,39.06,2863,83,0,2780,8
2024-10-08,Bebida Energética,Centro,Tienda,0,42.0,2780,47,0,2733,8
2024-10-09,Bebida Energética,Centro,Ecommerce,0,42.0,2733,37,0,2696,8
2024-10-10,Bebida Energética,Centro,Tienda,0,42.0,2696,70,0,2626,8
2024-10-11,Bebida Energética,Norte,Tienda,0,42.0,2626,44,0,2582,8
2024-10-12,Bebida Energética,Sur,Distribuidor,0,42.0,2582,66,0,2516,8
2024-10-13,Bebida Energética,Sur,Distribuidor,0,42.0,2516,81,0,2435,8
2024-10-14,Bebida Energética,Sur,Tienda,0,42.0,2435,47,0,2388,8
2024-10-15,Bebida Energética,Norte,Ecommerce,0,42.0,2388,69,0,2319,8
2024-10-16,Bebida Energética,Norte,Tienda,0,42.0,2319,50,0,2269,8
2024-10-17,Bebida Energética,Occidente,Tienda,0,42.0,2269,49,0,2220,8
2024-10-18,Bebida Energética,Centro,Distribuidor,0,42.0,2220,44,0,2176,8
2024-10-19,Bebida Energética,Norte,Distribuidor,0,42.0,2176,65,0,2111,8
2024-10-20,Bebida Energética,Centro,Distribuidor,1,39.06,2111,100,0,2011,8
2024-10-21,Bebida Energética,Norte,Distribuidor,1,39.06,2011,68,0,1943,8
2024-10-22,Bebida Energética,Occidente,Tienda,0,42.0,1943,71,0,1872,8
2024-10-23,Bebida Energética,Occidente,Distribuidor,0,42.0,1872,59,0,1813,8
2024-10-24,Bebida Energética,Sur,Ecommerce,0,42.0,1813,60,0,1753,8
2024-10-25,Bebida Energética,Norte,Tienda,0,42.0,1753,49,0,1704,8
2024-10-26,Bebida Energética,Sur,Distribuidor,0,42.0,1704,88,0,1616,8
2024-10-27,Bebida Energética,Norte,Tienda,0,42.0,1616,83,0,1533,8
2024-10-28,Bebida Energética,Centro,Tienda,0,42.0,1533,68,0,1465,8
2024-10-29,Bebida Energética,Norte,Ecommerce,0,42.0,1465,57,0,1408,8
2024-10-30,Bebida Energética,Norte,Ecommerce,0,42.0,1408,44,0,1364,8
2024-10-31,Bebida Energética,Centro,Ecommerce,0,42.0,1364,61,0,1303,8
2024-11-01,Bebida Energética,Occidente,Distribuidor,1,39.06,1303,95,0,1208,8
2024-11-02,Bebida Energética,Sur,Distribuidor,0,42.0,1208,95,0,1113,8
2024-11-03,Bebida Energética,Centro,Tienda,0,42.0,1113,98,2454,3469,8
2024-11-04,Bebida Energética,Norte,Distribuidor,1,39.06,3469,86,0,3383,8
2024-11-05,Bebida Energética,Norte,Tienda,1,39.06,3383,108,0,3275,8
2024-11-06,Bebida Energética,Occidente,Distribuidor,1,39.06,3275,99,0,3176,8
2024-11-07,Bebida Energética,Occidente,Distribuidor,1,39.06,3176,91,0,3085,8
2024-11-08,Bebida Energética,Occidente,Distribuidor,0,42.0,3085,70,0,3015,8
2024-11-09,Bebida Energética,Centro,Ecommerce,0,42.0,3015,96,0,2919,8
2024-11-10,Bebida Energética,Sur,Tienda,0,42.0,2919,113,0,2806,8
2024-11-11,Bebida Energética,Norte,Ecommerce,0,42.0,2806,62,0,2744,8
2024-11-12,Bebida Energética,Norte,Tienda,0,42.0,2744,66,0,2678,8
2024-11-13,Bebida Energética,Centro,Ecommerce,1,39.06,2678,91,0,2587,8
2024-11-14,Bebida Energética,Norte,Ecommerce,0,42.0,2587,73,0,2514,8
2024-11-15,Bebida Energética,Sur,Distribuidor,0,42.0,2514,82,0,2432,8
2024-11-16,Bebida Energética,Centro,Distribuidor,0,42.0,2432,82,0,2350,8
2024-11-17,Bebida Energética,Sur,Distribuidor,0,42.0,2350,78,0,2272,8
2024-11-18,Bebida Energética,Occidente,Ecommerce,0,42.0,2272,86,0,2186,8
2024-11-19,Bebida Energética,Sur,Ecommerce,0,42.0,2186,53,0,2133,8
2024-11-20,Bebida Energética,Occidente,Distribuidor,1,39.06,2133,98,0,2035,8
2024-11-21,Bebida Energética,Centro,Tienda,1,39.06,2035,100,0,1935,8
2024-11-22,Bebida Energética,Sur,Tienda,1,39.06,1935,87,0,1848,8
2024-11-23,Bebida Energética,Occidente,Tienda,1,39.06,1848,104,0,1744,8
2024-11-24,Bebida Energética,Occidente,Distribuidor,1,39.06,1744,116,0,1628,8
2024-11-25,Bebida Energética,Centro,Distribuidor,0,42.0,1628,66,0,1562,8
2024-11-26,Bebida Energética,Sur,Distribuidor,0,42.0,1562,74,0,1488,8
2024-11-27,Bebida Energética,Sur,Distribuidor,0,42.0,1488,73,0,1415,8
2024-11-28,Bebida Energética,Occidente,Tienda,0,42.0,1415,69,0,1346,8
2024-11-29,Bebida Energética,Centro,Distribuidor,0,42.0,1346,89,0,1257,8
2024-11-30,Bebida Energética,Norte,Tienda,0,42.0,1257,101,0,1156,8
2024-12-01,Bebida Energética,Centro,Distribuidor,1,39.06,1156,116,0,1040,8
2024-12-02,Bebida Energética,Norte,Tienda,0,42.0,1040,85,2391,3346,8
2024-12-03,Bebida Energética,Occidente,Distribuidor,0,42.0,3346,83,0,3263,8
2024-12-04,Bebida Energética,Norte,Ecommerce,0,42.0,3263,104,0,3159,8
2024-12-05,Bebida Energética,Centro,Distribuidor,1,39.06,3159,116,0,3043,8
2024-12-06,Bebida Energética,Sur,Ecommerce,1,39.06,3043,79,0,2964,8
2024-12-07,Bebida Energética,Norte,Distribuidor,1,39.06,2964,127,0,2837,8
2024-12-08,Bebida Energética,Sur,Distribuidor,0,42.0,2837,97,0,2740,8
2024-12-09,Bebida Energética,Sur,Tienda,0,42.0,2740,86,0,2654,8
2024-12-10,Bebida Energética,Centro,Tienda,1,39.06,2654,118,0,2536,8
2024-12-11,Bebida Energética,Occidente,Ecommerce,0,42.0,2536,73,0,2463,8
2024-12-12,Bebida Energética,Centro,Tienda,0,42.0,2463,88,0,2375,8
2024-12-13,Bebida Energética,Norte,Tienda,0,42.0,2375,92,0,2283,8
2024-12-14,Bebida Energética,Sur,Ecommerce,0,42.0,2283,102,0,2181,8
2024-12-15,Bebida Energética,Occidente,Ecommerce,0,42.0,2181,89,0,2092,8
2024-12-16,Bebida Energética,Norte,Distribuidor,0,42.0,2092,82,0,2010,8
2024-12-17,Bebida Energética,Norte,Distribuidor,0,42.0,2010,63,0,1947,8
2024-12-18,Bebida Energética,Norte,Tienda,0,42.0,1947,84,0,1863,8
2024-12-19,Bebida Energética,Centro,Ecommerce,0,42.0,1863,70,0,1793,8
2024-12-20,Bebida Energética,Sur,Tienda,1,39.06,1793,104,0,1689,8
2024-12-21,Bebida Energética,Norte,Ecommerce,1,39.06,1689,133,0,1556,8
2024-12-22,Bebida Energética,Norte,Tienda,0,42.0,1556,106,0,1450,8
2024-12-23,Bebida Energética,Sur,Distribuidor,0,42.0,1450,77,0,1373,8
2024-12-24,Bebida Energética,Centro,Ecommerce,0,42.0,1373,77,0,1296,8
2024-12-25,Bebida Energética,Sur,Tienda,1,39.06,1296,81,0,1215,8
2024-12-26,Bebida Energética,Centro,Ecommerce,0,42.0,1215,56,0,1159,8
2024-12-27,Bebida Energética,Occidente,Distribuidor,0,42.0,1159,103,0,1056,8
2024-12-28,Bebida Energética,Centro,Tienda,0,42.0,1056,118,2253,3191,8
2024-12-29,Bebida Energética,Occidente,Distribuidor,0,42.0,3191,116,0,3075,8
2024-12-30,Bebida Energética,Centro,Ecommerce,0,42.0,3075,80,0,2995,8
2024-12-31,Bebida Energética,Norte,Ecommerce,0,42.0,2995,89,0,2906,8
2025-01-01,Bebida Energética,Norte,Tienda,0,42.0,2906,78,0,2828,8
2025-01-02,Bebida Energética,Norte,Distribuidor,0,42.0,2828,70,0,2758,8
2025-01-03,Bebida Energética,Centro,Ecommerce,0,42.0,2758,72,0,2686,8
2025-01-04,Bebida Energética,Sur,Tienda,0,42.0,2686,113,0,2573,8
2025-01-05,Bebida Energética,Sur,Tienda,1,39.06,2573,125,0,2448,8
2025-01-06,Bebida Energética,Sur,Ecommerce,1,39.06,2448,97,0,2351,8
2025-01-07,Bebida Energética,Occidente,Ecommerce,1,39.06,2351,100,0,2251,8
2025-01-08,Bebida Energética,Occidente,Distribuidor,0,42.0,2251,66,0,2185,8
2025-01-09,Bebida Energética,Sur,Tienda,0,42.0,2185,80,0,2105,8
2025-01-10,Bebida Energética,Centro,Ecommerce,0,42.0,2105,74,0,2031,8
2025-01-11,Bebida Energética,Occidente,Ecommerce,0,42.0,2031,101,0,1930,8
2025-01-12,Bebida Energética,Norte,Distribuidor,0,42.0,1930,83,0,1847,8
2025-01-13,Bebida Energética,Sur,Distribuidor,0,42.0,1847,82,0,1765,8
2025-01-14,Bebida Energética,Norte,Ecommerce,0,42.0,1765,69,0,1696,8
2025-01-15,Bebida Energética,Occidente,Ecommerce,0,42.0,1696,83,0,1613,8
2025-01-16,Bebida Energética,Sur,Ecommerce,0,42.0,1613,77,0,1536,8
2025-01-17,Bebida Energética,Sur,Distribuidor,0,42.0,1536,74,0,1462,8
2025-01-18,Bebida Energética,Sur,Ecommerce,0,42.0,1462,89,0,1373,8
2025-01-19,Bebida Energética,Centro,Distribuidor,0,42.0,1373,92,0,1281,8
2025-01-20,Bebida Energética,Norte,Distribuidor,1,39.06,1281,90,0,1191,8
2025-01-21,Bebida Energética,Norte,Ecommerce,1,39.06,1191,92,0,1099,8
2025-01-22,Bebida Energética,Occidente,Tienda,0,42.0,1099,81,2216,3234,8
2025-01-23,Bebida Energética,Norte,Distribuidor,0,42.0,3234,55,0,3179,8
2025-01-24,Bebida Energética,Norte,Distribuidor,0,42.0,3179,84,0,3095,8
2025-01-25,Bebida Energética,Centro,Ecommerce,0,42.0,3095,103,0,2992,8
2025-01-26,Bebida Energética,Norte,Ecommerce,0,42.0,2992,92,0,2900,8
2025-01-27,Bebida Energética,Centro,Ecommerce,0,42.0,2900,78,0,2822,8
2025-01-28,Bebida Energética,Sur,Distribuidor,0,42.0,2822,65,0,2757,8
2025-01-29,Bebida Energética,Centro,Distribuidor,0,42.0,2757,81,0,2676,8
2025-01-30,Bebida Energética,Norte,Ecommerce,0,42.0,2676,67,0,2609,8
2025-01-31,Bebida Energética,Centro,Tienda,0,42.0,2609,44,0,2565,8
2025-02-01,Bebida Energética,Norte,Ecommerce,0,42.0,2565,111,0,2454,8
2025-02-02,Bebida Energética,Centro,Tienda,0,42.0,2454,84,0,2370,8
2025-02-03,Bebida Energética,Occidente,Ecommerce,0,42.0,2370,76,0,2294,8
2025-02-04,Bebida Energética,Sur,Tienda,0,42.0,2294,80,0,2214,8
2025-02-05,Bebida Energética,Sur,Ecommerce,1,39.06,2214,105,0,2109,8
2025-02-06,Bebida Energética,Norte,Ecommerce,1,39.06,2109,100,0,2009,8
2025-02-07,Bebida Energética,Occidente,Distribuidor,1,39.06,2009,103,0,1906,8
2025-02-08,Bebida Energética,Sur,Distribuidor,0,42.0,1906,94,0,1812,8
2025-02-09,Bebida Energética,Sur,Ecommerce,0,42.0,1812,80,0,1732,8
2025-02-10,Bebida Energética,Norte,Tienda,0,42.0,1732,78,0,1654,8
2025-02-11,Bebida Energética,Occidente,Distribuidor,0,42.0,1654,86,0,1568,8
2025-02-12,Bebida Energética,Norte,Distribuidor,0,42.0,1568,67,0,1501,8
2025-02-13,Bebida Energética,Norte,Distribuidor,0,42.0,1501,81,0,1420,8
2025-02-14,Bebida Energética,Centro,Distribuidor,0,42.0,1420,101,0,1319,8
2025-02-15,Bebida Energética,Centro,Tienda,0,42.0,1319,98,0,1221,8
2025-02-16,Bebida Energética,Norte,Distribuidor,0,42.0,1221,99,0,1122,8
2025-02-17,Bebida Energética,Centro,Tienda,0,42.0,1122,61,0,1061,8
2025-02-18,Bebida Energética,Sur,Distribuidor,0,42.0,1061,67,2438,3432,8
2025-02-19,Bebida Energética,Centro,Distribuidor,0,42.0,3432,67,0,3365,8
2025-02-20,Bebida Energética,Occidente,Ecommerce,1,39.06,3365,109,0,3256,8
2025-02-21,Bebida Energética,Occidente,Distribuidor,1,39.06,3256,99,0,3157,8
2025-02-22,Bebida Energética,Sur,Tienda,0,42.0,3157,94,0,3063,8
2025-02-23,Bebida Energética,Sur,Tienda,0,42.0,3063,110,0,2953,8
2025-02-24,Bebida Energética,Centro,Tienda,0,42.0,2953,93,0,2860,8
2025-02-25,Bebida Energética,Sur,Ecommerce,0,42.0,2860,65,0,2795,8
2025-02-26,Bebida Energética,Occidente,Distribuidor,0,42.0,2795,101,0,2694,8
2025-02-27,Bebida Energética,Norte,Distribuidor,0,42.0,2694,80,0,2614,8
2025-02-28,Bebida Energética,Sur,Ecommerce,0,42.0,2614,56,0,2558,8
2025-03-01,Bebida Energética,Norte,Tienda,0,42.0,2558,97,0,2461,8
2025-03-02,Bebida Energética,Occidente,Ecommerce,0,42.0,2461,102,0,2359,8
2025-03-03,Bebida Energética,Centro,Distribuidor,0,42.0,2359,92,0,2267,8
2025-03-04,Bebida Energética,Centro,Ecommerce,0,42.0,2267,96,0,2171,8
2025-03-05,Bebida Energética,Norte,Distribuidor,1,39.06,2171,103,0,2068,8
2025-03-06,Bebida Energética,Occidente,Distribuidor,1,39.06,2068,92,0,1976,8
2025-03-07,Bebida Energética,Centro,Ecommerce,1,39.06,1976,109,0,1867,8
2025-03-08,Bebida Energética,Occidente,Ecommerce,0,42.0,1867,108,0,1759,8
2025-03-09,Bebida Energética,Sur,Tienda,0,42.0,1759,112,0,1647,8
2025-03-10,Bebida Energética,Sur,Ecommerce,0,42.0,1647,99,0,1548,8
2025-03-11,Bebida Energética,Sur,Distribuidor,0,42.0,1548,83,0,1465,8
2025-03-12,Bebida Energética,Occidente,Tienda,0,42.0,1465,88,0,1377,8
2025-03-13,Bebida Energética,Occidente,Ecommerce,0,42.0,1377,83,0,1294,8
2025-03-14,Bebida Energética,Occidente,Distribuidor,0,42.0,1294,105,0,1189,8
2025-03-15,Bebida Energética,Norte,Distribuidor,0,42.0,1189,103,0,1086,8
2025-03-16,Bebida Energética,Occidente,Tienda,0,42.0,1086,98,2351,3339,8
2025-03-17,Bebida Energética,Centro,Distribuidor,0,42.0,3339,78,0,3261,8
2025-03-18,Bebida Energética,Centro,Tienda,0,42.0,3261,94,0,3167,8
2025-03-19,Bebida Energética,Norte,Ecommerce,0,42.0,3167,82,0,3085,8
2025-03-20,Bebida Energética,Occidente,Distribuidor,1,39.06,3085,114,0,2971,8
2025-03-21,Bebida Energética,Occidente,Tienda,1,39.06,2971,114,0,2857,8
2025-03-22,Bebida Energética,Sur,Tienda,0,42.0,2857,93,0,2764,8
2025-03-23,Bebida Energética,Centro,Distribuidor,0,42.0,2764,92,0,2672,8
2025-03-24,Bebida Energética,Occidente,Distribuidor,0,42.0,2672,92,0,2580,8
2025-03-25,Bebida Energética,Norte,Tienda,0,42.0,2580,66,0,2514,8
2025-03-26,Bebida Energética,Centro,Ecommerce,0,42.0,2514,66,0,2448,8
2025-03-27,Bebida Energética,Norte,Tienda,0,42.0,2448,107,0,2341,8
2025-03-28,Bebida Energética,Centro,Distribuidor,0,42.0,2341,60,0,2281,8
2025-03-29,Bebida Energética,Centro,Ecommerce,0,42.0,2281,114,0,2167,8
2025-03-30,Bebida Energética,Centro,Tienda,0,42.0,2167,100,0,2067,8
2025-03-31,Bebida Energética,Sur,Ecommerce,0,42.0,2067,89,0,1978,8
2025-04-01,Bebida Energética,Occidente,Ecommerce,0,42.0,1978,90,0,1888,8
2025-04-02,Bebida Energética,Occidente,Distribuidor,0,42.0,1888,80,0,1808,8
2025-04-03,Bebida Energética,Norte,Distribuidor,0,42.0,1808,83,0,1725,8
2025-04-04,Bebida Energética,Centro,Distribuidor,0,42.0,1725,93,0,1632,8
2025-04-05,Bebida Energética,Sur,Distribuidor,1,39.06,1632,148,0,1484,8
2025-04-06,Bebida Energética,Occidente,Distribuidor,1,39.06,1484,145,0,1339,8
2025-04-07,Bebida Energética,Norte,Distribuidor,1,39.06,1339,109,0,1230,8
2025-04-08,Bebida Energética,Norte,Tienda,0,42.0,1230,80,0,1150,8
2025-04-09,Bebida Energética,Centro,Tienda,0,42.0,1150,71,0,1079,8
2025-04-10,Bebida Energética,Sur,Ecommerce,0,42.0,1079,85,2242,3236,8
2025-04-11,Bebida Energética,Centro,Tienda,0,42.0,3236,94,0,3142,8
2025-04-12,Bebida Energética,Norte,Ecommerce,0,42.0,3142,100,0,3042,8
2025-04-13,Bebida Energética,Sur,Ecommerce,0,42.0,3042,100,0,2942,8
2025-04-14,Bebida Energética,Occidente,Distribuidor,0,42.0,2942,90,0,2852,8
2025-04-15,Bebida Energética,Sur,Tienda,0,42.0,2852,84,0,2768,8
2025-04-16,Bebida Energética,Centro,Ecommerce,0,42.0,2768,80,0,2688,8
2025-04-17,Bebida Energética,Centro,Tienda,0,42.0,2688,89,0,2599,8
2025-04-18,Bebida Energética,Centro,Ecommerce,0,42.0,2599,88,0,2511,8
2025-04-19,Bebida Energética,Norte,Ecommerce,0,42.0,2511,95,0,2416,8
2025-04-20,Bebida Energética,Sur,Tienda,1,39.06,2416,135,0,2281,8
2025-04-21,Bebida Energética,Centro,Tienda,1,39.06,2281,110,0,2171,8
2025-04-22,Bebida Energética,Norte,Distribuidor,0,42.0,2171,82,0,2089,8
2025-04-23,Bebida Energética,Norte,Distribuidor,0,42.0,2089,73,0,2016,8
2025-04-24,Bebida Energética,Norte,Tienda,0,42.0,2016,78,0,1938,8
2025-04-25,Bebida Energética,Norte,Tienda,0,42.0,1938,71,0,1867,8
2025-04-26,Bebida Energética,Norte,Ecommerce,0,42.0,1867,106,0,1761,8
2025-04-27,Bebida Energética,Centro,Tienda,0,42.0,1761,83,0,1678,8
2025-04-28,Bebida Energética,Sur,Ecommerce,0,42.0,1678,100,0,1578,8
2025-04-29,Bebida Energética,Occidente,Ecommerce,0,42.0,1578,97,0,1481,8
2025-04-30,Bebida Energética,Norte,Tienda,0,42.0,1481,87,0,1394,8
2025-05-01,Bebida Energética,Sur,Tienda,0,42.0,1394,92,0,1302,8
2025-05-02,Bebida Energética,Centro,Tienda,0,42.0,1302,91,0,1211,8
2025-05-03,Bebida Energética,Sur,Ecommerce,0,42.0,1211,103,0,1108,8
2025-05-04,Bebida Energética,Norte,Distribuidor,0,42.0,1108,99,2368,3377,8
2025-05-05,Bebida Energética,Norte,Tienda,1,39.06,3377,100,0,3277,8
2025-05-06,Bebida Energética,Sur,Distribuidor,1,39.06,3277,122,0,3155,8
2025-05-07,Bebida Energética,Sur,Ecommerce,1,39.06,3155,94,0,3061,8
2025-05-08,Bebida Energética,Centro,Tienda,0,42.0,3061,71,0,2990,8
2025-05-09,Bebida Energética,Norte,Tienda,0,42.0,2990,92,0,2898,8
2025-05-10,Bebida Energética,Occidente,Ecommerce,0,42.0,2898,111,0,2787,8
2025-05-11,Bebida Energética,Occidente,Tienda,0,42.0,2787,97,0,2690,8
2025-05-12,Bebida Energética,Occidente,Tienda,0,42.0,2690,87,0,2603,8
2025-05-13,Bebida Energética,Occidente,Distribuidor,0,42.0,2603,88,0,2515,8
2025-05-14,Bebida Energética,Norte,Ecommerce,0,42.0,2515,64,0,2451,8
2025-05-15,Bebida Energética,Centro,Distribuidor,0,42.0,2451,96,0,2355,8
2025-05-16,Bebida Energética,Sur,Tienda,0,42.0,2355,88,0,2267,8
2025-05-17,Bebida Energética,Occidente,Tienda,0,42.0,2267,105,0,2162,8
2025-05-18,Bebida Energética,Sur,Tienda,0,42.0,2162,107,0,2055,8
2025-05-19,Bebida Energética,Sur,Ecommerce,0,42.0,2055,83,0,1972,8
2025-05-20,Bebida Energética,Occidente,Tienda,1,39.06,1972,100,0,1872,8
2025-05-21,Bebida Energética,Sur,Distribuidor,1,39.06,1872,77,0,1795,8
2025-05-22,Bebida Energética,Norte,Distribuidor,0,42.0,1795,80,0,1715,8
2025-05-23,Bebida Energética,Centro,Ecommerce,0,42.0,1715,62,0,1653,8
2025-05-24,Bebida Energética,Centro,Tienda,0,42.0,1653,122,0,1531,8
2025-05-25,Bebida Energética,Norte,Ecommerce,0,42.0,1531,96,0,1435,8
2025-05-26,Bebida Energética,Sur,Ecommerce,0,42.0,1435,102,0,1333,8
2025-05-27,Bebida Energética,Norte,Ecommerce,0,42.0,1333,80,0,1253,8
2025-05-28,Bebida Energética,Sur,Distribuidor,0,42.0,1253,70,0,1183,8
2025-05-29,Bebida Energética,Sur,Ecommerce,0,42.0,1183,93,0,1090,8
2025-05-30,Bebida Energética,Norte,Tienda,0,42.0,1090,82,2463,3471,8
2025-05-31,Bebida Energética,Occidente,Distribuidor,0,42.0,3471,90,0,3381,8
2025-06-01,Bebida Energética,Centro,Tienda,0,42.0,3381,74,0,3307,8
2025-06-02,Bebida Energética,Norte,Ecommerce,0,42.0,3307,88,0,3219,8
2025-06-03,Bebida Energética,Centro,Ecommerce,0,42.0,3219,59,0,3160,8
2024-01-01,Agua Mineral,Occidente,Tienda,0,18.0,2269,121,0,2148,5
2024-01-02,Agua Mineral,Occidente,Tienda,0,18.0,2148,101,0,2047,5
2024-01-03,Agua Mineral,Norte,Distribuidor,0,18.0,2047,131,0,1916,5
2024-01-04,Agua Mineral,Centro,Tienda,0,18.0,1916,129,0,1787,5
2024-01-05,Agua Mineral,Centro,Tienda,1,16.74,1787,149,0,1638,5
2024-01-06,Agua Mineral,Centro,Ecommerce,1,16.74,1638,173,0,1465,5
2024-01-07,Agua Mineral,Norte,Tienda,1,16.74,1465,210,3861,5116,5
2024-01-08,Agua Mineral,Norte,Tienda,0,18.0,5116,120,0,4996,5
2024-01-09,Agua Mineral,Occidente,Distribuidor,0,18.0,4996,116,0,4880,5
2024-01-10,Agua Mineral,Occidente,Tienda,0,18.0,4880,136,0,4744,5
2024-01-11,Agua Mineral,Sur,Ecommerce,0,18.0,4744,148,0,4596,5
2024-01-12,Agua Mineral,Sur,Distribuidor,0,18.0,4596,113,0,4483,5
2024-01-13,Agua Mineral,Sur,Ecommerce,0,18.0,4483,164,0,4319,5
2024-01-14,Agua Mineral,Sur,Ecommerce,0,18.0,4319,171,0,4148,5
2024-01-15,Agua Mineral,Centro,Ecommerce,0,18.0,4148,124,0,4024,5
2024-01-16,Agua Mineral,Occidente,Tienda,0,18.0,4024,110,0,3914,5
2024-01-17,Agua Mineral,Centro,Distribuidor,0,18.0,3914,142,0,3772,5
2024-01-18,Agua Mineral,Sur,Ecommerce,0,18.0,3772,110,0,3662,5
2024-01-19,Agua Mineral,Norte,Tienda,0,18.0,3662,147,0,3515,5
2024-01-20,Agua Mineral,Sur,Tienda,1,16.74,3515,196,0,3319,5
2024-01-21,Agua Mineral,Sur,Ecommerce,1,16.74,3319,186,0,3133,5
2024-01-22,Agua Mineral,Occidente,Distribuidor,0,18.0,3133,123,0,3010,5
2024-01-23,Agua Mineral,Sur,Ecommerce,0,18.0,3010,129,0,2881,5
2024-01-24,Agua Mineral,Occidente,Distribuidor,0,18.0,2881,132,0,2749,5
2024-01-25,Agua Mineral,Centro,Ecommerce,0,18.0,2749,138,0,2611,5
2024-01-26,Agua Mineral,Norte,Distribuidor,0,18.0,2611,134,0,2477,5
2024-01-27,Agua Mineral,Occidente,Tienda,0,18.0,2477,185,0,2292,5
2024-01-28,Agua Mineral,Occidente,Distribuidor,0,18.0,2292,163,0,2129,5
2024-01-29,Agua Mineral,Sur,Ecommerce,0,18.0,2129,135,0,1994,5
2024-01-30,Agua Mineral,Norte,Distribuidor,0,18.0,1994,134,0,1860,5
2024-01-31,Agua Mineral,Occidente,Tienda,0,18.0,1860,112,0,1748,5
2024-02-01,Agua Mineral,Sur,Ecommerce,0,18.0,1748,118,0,1630,5
2024-02-02,Agua Mineral,Centro,Tienda,0,18.0,1630,133,0,1497,5
2024-02-03,Agua Mineral,Norte,Tienda,0,18.0,1497,171,3783,5109,5
2024-02-04,Agua Mineral,Centro,Tienda,0,18.0,5109,142,0,4967,5
2024-02-05,Agua Mineral,Centro,Tienda,1,16.74,4967,193,0,4774,5
2024-02-06,Agua Mineral,Centro,Distribuidor,1,16.74,4774,177,0,4597,5
2024-02-07,Agua Mineral,Norte,Ecommerce,1,16.74,4597,171,0,4426,5
2024-02-08,Agua Mineral,Centro,Ecommerce,0,18.0,4426,140,0,4286,5
2024-02-09,Agua Mineral,Centro,Distribuidor,0,18.0,4286,128,0,4158,5
2024-02-10,Agua Mineral,Occidente,Distribuidor,0,18.0,4158,171,0,3987,5
2024-02-11,Agua Mineral,Centro,Ecommerce,0,18.0,3987,173,0,3814,5
2024-02-12,Agua Mineral,Occidente,Tienda,0,18.0,3814,151,0,3663,5
2024-02-13,Agua Mineral,Norte,Distribuidor,0,18.0,3663,134,0,3529,5
2024-02-14,Agua Mineral,Centro,Distribuidor,0,18.0,3529,119,0,3410,5
2024-02-15,Agua Mineral,Centro,Tienda,0,18.0,3410,126,0,3284,5
2024-02-16,Agua Mineral,Occidente,Distribuidor,0,18.0,3284,134,0,3150,5
2024-02-17,Agua Mineral,Occidente,Tienda,0,18.0,3150,155,0,2995,5
2024-02-18,Agua Mineral,Occidente,Distribuidor,0,18.0,2995,159,0,2836,5
2024-02-19,Agua Mineral,Occidente,Tienda,0,18.0,2836,127,0,2709,5
2024-02-20,Agua Mineral,Sur,Tienda,1,16.74,2709,172,0,2537,5
2024-02-21,Agua Mineral,Norte,Ecommerce,1,16.74,2537,182,0,2355,5
2024-02-22,Agua Mineral,Centro,Distribuidor,0,18.0,2355,134,0,2221,5
2024-02-23,Agua Mineral,Norte,Tienda,0,18.0,2221,145,0,2076,5
2024-02-24,Agua Mineral,Centro,Tienda,0,18.0,2076,173,0,1903,5
2024-02-25,Agua Mineral,Occidente,Tienda,0,18.0,1903,162,0,1741,5
2024-02-26,Agua Mineral,Norte,Tienda,0,18.0,1741,143,0,1598,5
2024-02-27,Agua Mineral,Sur,Ecommerce,0,18.0,1598,142,0,1456,5
2024-02-28,Agua Mineral,Sur,Distribuidor,0,18.0,1456,147,3776,5085,5
2024-02-29,Agua Mineral,Occidente,Distribuidor,0,18.0,5085,137,0,4948,5
